transaction_id,transaction_amount,payment_method,transaction_hour,delivery_time_days,device_type,ip_risk_score,customer_age,customer_region,num_previous_transactions,chargeback_history,account_tenure_days,preferred_language,num_items,discount_applied,cart_abandon_rate,time_on_site_sec,favourite_animal,astrological_sign,lucky_number,browser_theme_color,random_string,browser_version_str,fraudulent
3828,52.64,paypal,18,3,mobile,9.4,44,ME,6,0,1488,en,3,0,0.515,120,owl,Aquarius,77,purple,r_81,purple_owl,0
3829,147.06,paypal,10,1,mobile,47.3,22,NA,5,0,2775,it,7,0,0.744,320,elephant,Aries,73,purple,r_4326,purple_elephant,0
3830,20.0,card,12,7,desktop,7.6,46,EU,1,0,2001,en,9,1,0.201,350,elephant,Capricorn,41,purple,r_729,purple_elephant,0
3831,38.37,card,22,2,mobile,21.4,45,APAC,3,0,3562,en,7,0,0.355,231,elephant,Aquarius,91,green,r_9034,green_elephant,0
3832,132.19,card,7,1,desktop,11.8,61,EU,4,0,87,en,6,1,0.569,29,dog,Cancer,87,blue,r_4654,blue_dog,0
3833,138.81,card,22,3,desktop,27.7,38,LATAM,3,0,938,en,3,1,0.192,120,rabbit,Taurus,29,blue,r_9559,blue_rabbit,0
3834,38.84,google_pay,8,1,mobile,10.5,36,APAC,3,0,3153,en,8,0,0.126,126,cat,Sagittarius,32,purple,r_2784,purple_cat,0
3835,49.17,paypal,1,3,mobile,12.5,20,NA,4,0,3618,en,5,0,0.391,88,tiger,Sagittarius,77,dark,r_548,dark_tiger,0
3836,28.91,google_pay,19,3,mobile,12.7,23,EU,1,0,165,en,3,0,0.536,107,cat,Virgo,61,blue,r_5250,blue_cat,1
3837,215.72,paypal,1,1,mobile,11.8,49,EU,1,0,3682,en,8,0,0.112,68,owl,Capricorn,42,dark,r_8948,dark_owl,0
3838,10.1,card,7,1,desktop,6.3,66,EU,3,0,2268,en,8,1,0.495,291,rabbit,Aries,81,blue,r_7560,blue_rabbit,0
3839,217.14,card,17,1,desktop,6.0,62,EU,0,0,2479,en,4,0,0.238,276,rabbit,Taurus,6,dark,r_2743,dark_rabbit,0
3840,92.13,card,23,1,mobile,8.4,42,APAC,4,0,2526,en,6,0,0.118,131,elephant,Taurus,10,purple,r_3081,purple_elephant,0
3841,60.67,card,21,2,mobile,49.7,71,APAC,4,0,1702,en,8,0,0.246,290,rabbit,Virgo,15,green,r_5289,green_rabbit,0
3842,2.66,bank_transfer,6,5,mobile,13.7,42,NA,5,0,611,es,1,1,0.131,59,dog,Aries,47,dark,r_1974,dark_dog,0
3843,51.64,card,10,1,desktop,10.8,48,NA,2,0,2856,es,2,1,0.324,362,dog,Sagittarius,89,green,r_1043,green_dog,0
3844,41.91,card,21,1,desktop,28.7,74,EU,3,0,2452,fr,9,0,0.165,33,dog,Leo,11,dark,r_1258,dark_dog,0
3845,14.06,paypal,19,2,mobile,21.5,20,NA,2,0,4889,en,2,0,0.298,46,tiger,Libra,11,dark,r_6461,dark_tiger,0
3846,85.46,bank_transfer,0,3,desktop,30.5,59,NA,6,0,1753,de,2,1,0.408,281,dog,Libra,41,blue,r_4838,blue_dog,0
3847,283.65,card,15,5,tablet,34.7,74,NA,0,0,3349,en,4,1,0.13,286,cat,Taurus,85,green,r_850,green_cat,0
3848,66.08,paypal,15,7,desktop,13.5,23,EU,4,0,4935,fr,8,1,0.207,233,tiger,Cancer,16,green,r_3790,green_tiger,0
3849,100.35,card,9,2,mobile,36.2,60,EU,2,0,4916,en,7,0,0.392,155,cat,Scorpio,28,purple,r_640,purple_cat,0
3850,5.67,card,23,1,desktop,41.9,57,NA,7,0,465,fr,2,1,0.564,195,rabbit,Leo,47,green,r_6100,green_rabbit,0
3851,43.26,card,16,1,desktop,14.0,58,NA,0,0,4742,fr,3,1,0.427,228,rabbit,Sagittarius,3,green,r_143,green_rabbit,0
3852,9.9,card,9,2,mobile,22.0,69,NA,2,0,4549,en,4,0,0.305,112,cat,Aries,66,purple,r_9401,purple_cat,0
3853,75.9,paypal,5,5,desktop,8.4,67,EU,3,0,1379,fr,3,0,0.492,16,tiger,Aries,46,light,r_4699,light_tiger,0
3854,223.07,card,13,3,desktop,16.0,33,EU,4,0,1900,de,2,0,0.131,272,rabbit,Gemini,45,green,r_4242,green_rabbit,0
3855,86.72,paypal,14,1,mobile,14.5,57,LATAM,6,0,2280,pt,7,1,0.192,64,rabbit,Libra,63,light,r_3618,light_rabbit,0
3856,6.39,bank_transfer,3,5,mobile,34.1,30,NA,1,0,2936,it,5,1,0.291,156,owl,Taurus,9,blue,r_1598,blue_owl,0
3857,35.04,card,1,7,mobile,22.9,75,EU,2,0,253,en,8,0,0.11,136,rabbit,Capricorn,93,light,r_1161,light_rabbit,0
3858,64.0,paypal,18,7,desktop,11.5,29,EU,5,0,712,es,5,0,0.349,200,tiger,Aquarius,76,green,r_5030,green_tiger,0
3859,41.29,card,12,2,mobile,16.5,66,NA,3,0,2604,en,4,0,0.304,309,rabbit,Gemini,55,light,r_7144,light_rabbit,0
3860,143.49,card,11,1,mobile,25.6,40,NA,3,0,2765,en,2,0,0.139,147,dog,Capricorn,69,light,r_2094,light_dog,0
3861,134.85,paypal,20,1,mobile,6.2,35,EU,1,0,20,en,3,0,0.451,191,dog,Taurus,59,purple,r_6730,purple_dog,1
3862,75.71,paypal,22,2,mobile,23.8,53,NA,2,0,3533,it,8,0,0.143,251,owl,Aquarius,72,purple,r_3026,purple_owl,0
3863,37.4,card,12,2,tablet,1.1,73,NA,6,0,2299,de,2,0,0.114,319,owl,Libra,56,purple,r_1063,purple_owl,0
3864,23.59,apple_pay,14,7,mobile,12.6,61,EU,3,0,1233,fr,2,1,0.551,68,dog,Taurus,59,green,r_9967,green_dog,0
3865,8.95,card,1,2,desktop,52.8,53,NA,2,0,3360,en,4,1,0.378,349,rabbit,Taurus,99,purple,r_4492,purple_rabbit,0
3866,35.07,google_pay,7,3,desktop,13.7,28,NA,3,0,4219,en,4,1,0.379,199,rabbit,Leo,87,purple,r_5147,purple_rabbit,0
3867,42.64,card,2,5,tablet,28.8,42,EU,6,0,440,en,1,0,0.373,449,rabbit,Virgo,25,blue,r_1356,blue_rabbit,0
3868,90.12,card,0,2,tablet,17.6,65,NA,4,0,1370,fr,3,0,0.083,203,rabbit,Cancer,19,light,r_3488,light_rabbit,0
3869,85.87,card,23,2,mobile,24.2,37,LATAM,1,0,4463,fr,2,0,0.373,30,elephant,Aquarius,14,light,r_2244,light_elephant,0
3870,5.81,card,10,3,tablet,24.2,58,NA,2,0,4133,en,9,0,0.245,4,dog,Aries,32,dark,r_9050,dark_dog,0
3871,40.24,card,8,5,mobile,36.8,31,APAC,6,0,2520,fr,7,0,0.052,286,elephant,Pisces,33,purple,r_4915,purple_elephant,0
3872,16.05,paypal,23,14,desktop,31.7,46,ME,5,0,3871,en,8,0,0.122,253,owl,Gemini,63,blue,r_7915,blue_owl,0
3873,13.65,card,16,5,desktop,14.5,69,EU,5,0,4439,en,9,0,0.191,188,dog,Leo,69,dark,r_6330,dark_dog,0
3874,140.5,card,6,5,desktop,5.0,27,LATAM,5,0,3394,fr,6,0,0.476,340,cat,Aries,34,green,r_1882,green_cat,0
3875,3.43,card,22,3,mobile,10.7,62,NA,5,0,4154,de,3,0,0.452,306,tiger,Pisces,78,dark,r_3225,dark_tiger,0
3876,43.47,card,3,1,mobile,31.1,26,NA,1,0,3588,es,6,0,0.47,144,dog,Leo,55,green,r_7497,green_dog,0
3877,14.73,paypal,12,5,desktop,24.7,53,LATAM,6,0,1343,en,4,0,0.551,61,dog,Pisces,34,dark,r_137,dark_dog,0
3878,169.18,paypal,23,7,mobile,29.8,75,NA,4,0,2732,en,8,0,0.425,108,tiger,Pisces,68,green,r_8129,green_tiger,0
3879,65.14,google_pay,4,2,desktop,19.6,30,EU,3,0,105,fr,1,0,0.288,45,cat,Scorpio,12,green,r_9583,green_cat,1
3880,21.05,card,11,2,desktop,7.3,27,NA,3,0,185,de,1,0,0.289,82,cat,Virgo,48,purple,r_6194,purple_cat,0
3881,55.84,card,19,3,desktop,7.7,61,EU,2,0,3511,en,9,1,0.443,42,owl,Gemini,94,blue,r_1099,blue_owl,0
3882,105.19,card,4,14,mobile,26.8,43,EU,3,0,2105,es,7,1,0.433,175,owl,Gemini,63,green,r_7942,green_owl,0
3883,253.83,apple_pay,10,1,mobile,11.1,73,LATAM,4,0,4893,en,4,0,0.077,187,dog,Sagittarius,96,blue,r_5383,blue_dog,0
3884,19.92,paypal,1,5,mobile,31.5,60,EU,2,0,1914,de,9,0,0.459,198,owl,Sagittarius,90,green,r_349,green_owl,0
3885,173.85,card,3,5,desktop,23.9,48,NA,4,0,1032,es,6,0,0.59,127,owl,Pisces,44,green,r_6019,green_owl,0
3886,217.82,card,9,5,mobile,16.6,63,EU,5,0,1353,pt,9,0,0.287,39,elephant,Gemini,73,dark,r_5843,dark_elephant,0
3887,198.56,paypal,23,3,desktop,13.5,68,EU,1,0,1652,en,1,1,0.542,38,dog,Cancer,74,green,r_5180,green_dog,0
3888,80.72,paypal,6,7,mobile,7.1,26,NA,7,0,3853,en,3,0,0.265,77,rabbit,Aquarius,56,purple,r_9558,purple_rabbit,0
3889,79.5,bank_transfer,11,1,mobile,9.6,18,EU,2,0,3239,es,6,0,0.397,45,rabbit,Scorpio,71,green,r_2898,green_rabbit,1
3890,41.3,card,7,1,desktop,23.4,27,EU,4,0,2363,es,1,1,0.551,204,dog,Taurus,35,purple,r_3788,purple_dog,0
3891,111.67,google_pay,22,2,mobile,17.4,66,APAC,4,0,4315,it,9,0,0.403,396,rabbit,Libra,43,purple,r_7443,purple_rabbit,0
3892,60.62,card,22,1,mobile,16.9,18,EU,3,1,1414,fr,5,0,0.321,296,elephant,Aries,92,green,r_7563,green_elephant,0
3893,90.52,google_pay,22,2,mobile,29.9,55,EU,4,1,936,de,3,1,0.229,181,elephant,Gemini,67,purple,r_2419,purple_elephant,0
3894,44.75,bank_transfer,15,1,mobile,20.7,57,EU,0,0,963,de,1,1,0.311,121,rabbit,Aquarius,17,blue,r_38,blue_rabbit,0
3895,105.19,paypal,1,5,mobile,7.4,70,LATAM,5,0,3848,es,1,0,0.357,86,dog,Capricorn,35,green,r_2285,green_dog,0
3896,139.2,paypal,2,2,mobile,31.6,24,LATAM,2,0,2296,en,9,0,0.441,145,owl,Aries,16,light,r_1097,light_owl,0
3897,12.67,card,16,5,mobile,11.5,71,EU,2,0,1944,en,8,1,0.725,185,tiger,Capricorn,6,dark,r_5253,dark_tiger,0
3898,143.15,card,14,2,desktop,4.5,18,EU,4,0,4866,de,9,0,0.281,189,elephant,Aquarius,22,light,r_7168,light_elephant,0
3899,62.17,card,17,1,mobile,11.0,36,NA,3,0,3540,pt,6,0,0.225,103,elephant,Scorpio,56,blue,r_7141,blue_elephant,0
3900,148.97,card,9,1,mobile,31.9,33,NA,6,0,3827,en,9,0,0.184,52,owl,Aquarius,83,blue,r_6572,blue_owl,0
3901,45.15,card,21,1,mobile,8.2,79,EU,4,0,1116,de,5,0,0.126,121,owl,Libra,93,green,r_8786,green_owl,0
3902,38.12,card,1,1,desktop,25.8,65,NA,2,1,2948,en,9,0,0.522,220,owl,Taurus,65,blue,r_8978,blue_owl,0
3903,197.27,bank_transfer,16,1,mobile,21.5,31,EU,1,0,634,es,6,1,0.078,207,elephant,Taurus,88,green,r_4592,green_elephant,0
3904,23.14,card,15,3,desktop,20.6,49,NA,1,0,367,en,9,0,0.162,234,rabbit,Libra,48,dark,r_2451,dark_rabbit,0
3905,148.74,paypal,23,2,mobile,28.6,45,APAC,3,0,4410,en,1,0,0.276,161,rabbit,Virgo,3,dark,r_6057,dark_rabbit,0
3906,52.94,paypal,6,2,desktop,3.4,25,EU,2,0,4066,en,1,0,0.173,263,cat,Capricorn,44,dark,r_9539,dark_cat,0
3907,57.74,card,18,1,mobile,17.3,68,NA,4,0,42,en,6,0,0.331,54,owl,Cancer,32,blue,r_1510,blue_owl,0
3908,29.51,card,15,7,tablet,28.3,76,LATAM,4,0,1142,fr,6,0,0.326,56,rabbit,Pisces,59,light,r_4428,light_rabbit,0
3909,68.09,card,0,1,desktop,23.1,70,NA,3,0,3209,fr,8,0,0.336,60,rabbit,Aquarius,12,light,r_8964,light_rabbit,0
3910,31.47,paypal,3,2,mobile,34.5,50,EU,3,0,629,it,9,1,0.334,138,cat,Virgo,55,blue,r_4332,blue_cat,0
3911,3.2,card,12,2,mobile,6.9,66,EU,2,0,4936,en,4,1,0.089,196,dog,Aries,32,blue,r_745,blue_dog,0
3912,25.4,card,9,5,mobile,49.3,26,EU,3,0,2846,en,6,0,0.043,182,elephant,Cancer,52,green,r_5409,green_elephant,0
3913,0.51,bank_transfer,10,2,mobile,32.4,63,ME,3,0,4171,de,1,1,0.793,75,elephant,Leo,45,dark,r_5286,dark_elephant,0
3914,306.64,card,18,2,desktop,11.7,20,EU,1,0,2889,en,2,1,0.273,273,cat,Capricorn,58,blue,r_5582,blue_cat,0
3915,269.92,paypal,14,3,mobile,9.4,57,EU,0,0,4690,pt,4,1,0.382,155,tiger,Taurus,22,dark,r_891,dark_tiger,0
3916,40.22,card,10,3,desktop,7.8,47,NA,2,0,1510,en,8,0,0.307,195,elephant,Sagittarius,72,dark,r_5476,dark_elephant,0
3917,104.27,paypal,2,1,mobile,23.2,26,EU,3,0,2863,en,1,1,0.258,145,dog,Sagittarius,16,light,r_201,light_dog,0
3918,33.95,apple_pay,1,2,mobile,9.4,40,LATAM,6,0,2384,fr,2,0,0.754,128,tiger,Virgo,10,green,r_1161,green_tiger,0
3919,88.96,paypal,10,14,mobile,16.2,28,EU,2,0,1800,es,5,1,0.294,46,owl,Taurus,41,purple,r_9938,purple_owl,0
3920,130.96,card,9,2,mobile,20.6,52,EU,3,0,783,es,5,0,0.305,229,tiger,Aries,61,green,r_9169,green_tiger,0
3921,234.63,card,2,2,mobile,13.9,39,APAC,0,0,523,en,9,0,0.397,231,rabbit,Aries,73,light,r_5921,light_rabbit,0
3922,40.89,bank_transfer,4,1,desktop,17.5,30,EU,6,0,4220,en,3,0,0.191,386,owl,Pisces,90,blue,r_1579,blue_owl,0
3923,122.34,card,14,5,desktop,10.8,28,EU,8,0,4469,es,1,0,0.128,389,cat,Aquarius,72,green,r_7360,green_cat,0
3924,24.73,card,3,1,mobile,27.7,40,EU,3,0,635,pt,2,0,0.155,164,cat,Capricorn,15,dark,r_2673,dark_cat,0
3925,371.12,paypal,16,1,mobile,15.5,31,APAC,2,1,1234,en,8,0,0.224,167,tiger,Taurus,65,green,r_7583,green_tiger,0
3926,2.09,card,0,2,mobile,26.3,42,EU,2,0,2160,it,3,1,0.036,94,owl,Aquarius,8,light,r_2086,light_owl,0
3927,74.01,card,0,2,tablet,23.4,30,NA,2,0,3042,fr,7,0,0.399,405,elephant,Aquarius,72,blue,r_4004,blue_elephant,0
3928,86.19,apple_pay,11,14,desktop,12.8,37,LATAM,3,0,1296,en,6,0,0.215,71,cat,Aquarius,25,light,r_3169,light_cat,0
3929,93.19,card,9,1,desktop,21.0,21,NA,3,0,4991,en,5,0,0.21,254,cat,Sagittarius,82,green,r_1791,green_cat,0
3930,10.26,card,8,2,mobile,33.1,20,EU,3,0,168,es,2,0,0.132,170,elephant,Aquarius,93,green,r_7242,green_elephant,1
3931,223.14,paypal,8,1,mobile,31.4,26,APAC,2,0,3871,es,3,0,0.159,484,rabbit,Aries,31,light,r_3049,light_rabbit,0
3932,15.99,bank_transfer,19,5,mobile,12.9,71,APAC,4,0,3365,en,9,0,0.295,150,elephant,Libra,45,dark,r_6470,dark_elephant,0
3933,77.99,card,19,2,desktop,39.5,30,EU,4,0,713,fr,6,0,0.332,254,tiger,Gemini,27,dark,r_9407,dark_tiger,0
3934,20.15,paypal,13,3,desktop,18.1,42,NA,2,0,3476,en,7,0,0.247,89,tiger,Virgo,60,dark,r_2744,dark_tiger,0
3935,29.36,paypal,22,2,mobile,40.1,21,EU,2,0,4801,it,2,0,0.314,314,cat,Libra,90,purple,r_4659,purple_cat,0
3936,63.25,card,18,3,mobile,23.4,68,NA,3,1,4474,en,4,0,0.138,304,owl,Aries,21,dark,r_439,dark_owl,0
3937,43.19,card,9,2,mobile,14.9,54,APAC,7,0,1768,en,5,0,0.256,261,elephant,Cancer,32,blue,r_6098,blue_elephant,0
3938,13.97,card,2,2,desktop,18.5,65,EU,5,0,3184,es,3,0,0.357,225,owl,Capricorn,74,purple,r_9269,purple_owl,0
3939,15.0,paypal,19,3,mobile,5.5,74,EU,2,0,382,en,4,0,0.203,189,rabbit,Aquarius,96,light,r_6636,light_rabbit,0
3940,43.32,bank_transfer,21,2,mobile,14.6,23,APAC,2,0,3709,en,2,0,0.29,50,rabbit,Capricorn,30,dark,r_3121,dark_rabbit,0
3941,113.27,card,16,5,desktop,23.0,45,EU,4,0,715,fr,7,1,0.251,302,dog,Leo,22,dark,r_4881,dark_dog,0
3942,182.59,bank_transfer,2,2,mobile,1.0,44,NA,6,0,1237,en,6,0,0.537,12,elephant,Libra,12,green,r_2295,green_elephant,0
3943,7.03,paypal,11,7,desktop,10.7,50,NA,2,0,4292,en,4,0,0.432,418,tiger,Scorpio,61,light,r_1808,light_tiger,0
3944,39.95,card,14,1,mobile,11.7,42,LATAM,2,0,4378,de,5,1,0.449,30,owl,Libra,16,light,r_131,light_owl,0
3945,8.45,paypal,4,1,mobile,32.6,28,NA,3,0,184,es,6,1,0.342,5,rabbit,Leo,51,purple,r_2810,purple_rabbit,0
3946,1.34,card,14,2,mobile,32.5,73,EU,2,0,1024,en,1,0,0.58,215,cat,Capricorn,66,purple,r_9100,purple_cat,0
3947,86.71,apple_pay,19,1,desktop,18.2,53,EU,7,0,1076,es,8,0,0.163,282,tiger,Sagittarius,31,light,r_2543,light_tiger,0
3948,73.79,card,23,2,mobile,3.0,43,EU,2,0,4053,en,6,0,0.626,232,cat,Leo,81,purple,r_2936,purple_cat,0
3949,14.24,paypal,15,1,mobile,9.6,64,NA,3,0,4590,en,4,1,0.315,159,rabbit,Aquarius,70,light,r_7491,light_rabbit,0
3950,21.31,paypal,8,7,mobile,18.7,43,NA,3,0,4241,de,1,1,0.237,22,cat,Cancer,54,dark,r_6044,dark_cat,0
3951,1.92,card,7,3,mobile,8.4,41,EU,5,0,4066,fr,1,0,0.145,309,tiger,Leo,97,light,r_2660,light_tiger,0
3952,144.12,bank_transfer,10,2,mobile,1.5,18,APAC,0,0,1445,en,1,0,0.167,35,cat,Scorpio,45,dark,r_1765,dark_cat,1
3953,294.13,paypal,8,5,desktop,42.4,30,APAC,2,0,3924,fr,4,0,0.552,258,elephant,Pisces,46,light,r_6821,light_elephant,0
3954,11.64,apple_pay,15,1,tablet,35.0,20,NA,4,0,2070,es,2,0,0.568,217,rabbit,Gemini,81,blue,r_2219,blue_rabbit,0
3955,21.06,card,13,7,desktop,6.5,31,NA,3,0,601,en,8,1,0.132,64,tiger,Capricorn,78,purple,r_408,purple_tiger,0
3956,162.24,card,14,2,mobile,20.1,32,APAC,1,0,1813,en,4,1,0.219,241,tiger,Aries,51,purple,r_6968,purple_tiger,0
3957,208.8,apple_pay,13,1,mobile,14.8,56,EU,4,0,4219,fr,9,0,0.175,95,owl,Scorpio,57,blue,r_7329,blue_owl,1
3958,43.53,paypal,23,5,mobile,5.9,66,APAC,2,0,3278,de,4,1,0.168,137,dog,Capricorn,1,green,r_313,green_dog,1
3959,4.16,paypal,9,2,desktop,29.7,54,ME,3,0,988,en,6,0,0.289,213,tiger,Taurus,64,blue,r_6665,blue_tiger,0
3960,3.22,google_pay,12,3,mobile,8.5,52,NA,2,0,3995,de,1,0,0.267,135,dog,Cancer,71,light,r_2701,light_dog,0
3961,68.26,card,0,7,mobile,12.7,61,EU,2,1,1027,pt,1,0,0.237,71,tiger,Capricorn,7,blue,r_691,blue_tiger,0
3962,39.92,card,22,7,desktop,9.7,18,EU,2,0,2688,en,5,0,0.266,154,dog,Taurus,27,dark,r_4200,dark_dog,0
3963,2.33,card,8,7,mobile,18.4,77,NA,3,0,1381,de,7,1,0.455,335,elephant,Taurus,91,blue,r_6073,blue_elephant,0
3964,70.02,paypal,16,2,mobile,4.1,61,NA,3,0,698,en,4,0,0.074,214,elephant,Gemini,6,purple,r_1720,purple_elephant,0
3965,0.91,bank_transfer,16,5,mobile,13.4,20,EU,5,0,3500,it,3,1,0.478,231,elephant,Leo,37,light,r_2177,light_elephant,0
3966,123.86,google_pay,9,1,mobile,16.5,62,APAC,1,0,3554,en,3,0,0.389,216,owl,Libra,46,blue,r_8855,blue_owl,0
3967,29.27,card,12,5,mobile,20.1,29,NA,4,0,4945,de,2,0,0.43,233,cat,Leo,16,green,r_1156,green_cat,0
3968,3.29,paypal,17,2,mobile,10.6,28,NA,2,0,1906,en,9,1,0.362,109,owl,Aquarius,83,green,r_1619,green_owl,0
3969,71.01,apple_pay,12,2,mobile,37.5,79,EU,3,0,3122,pt,1,1,0.478,170,elephant,Libra,84,light,r_6634,light_elephant,0
3970,40.56,paypal,20,7,desktop,5.8,35,NA,7,0,398,en,7,1,0.581,265,tiger,Aquarius,61,blue,r_6141,blue_tiger,0
3971,291.36,card,23,5,desktop,33.6,54,EU,6,0,3120,en,1,1,0.147,153,cat,Cancer,52,green,r_268,green_cat,0
3972,62.86,paypal,12,14,desktop,14.4,73,APAC,1,0,2009,en,3,0,0.278,207,rabbit,Scorpio,25,dark,r_7231,dark_rabbit,0
3973,25.75,google_pay,23,2,mobile,42.5,22,NA,2,0,2804,pt,2,0,0.353,180,dog,Capricorn,56,purple,r_478,purple_dog,0
3974,98.88,google_pay,9,1,mobile,11.2,77,EU,1,0,92,en,8,0,0.129,315,elephant,Taurus,79,purple,r_3343,purple_elephant,0
3975,25.34,paypal,19,7,mobile,30.0,79,NA,1,0,2519,de,6,0,0.452,57,elephant,Gemini,72,light,r_9430,light_elephant,0
3976,187.68,bank_transfer,6,2,desktop,17.3,48,NA,2,0,4181,en,8,0,0.246,452,dog,Aries,61,light,r_2838,light_dog,0
3977,37.56,card,6,7,mobile,33.9,60,EU,2,0,3149,es,8,0,0.724,107,tiger,Gemini,97,blue,r_9131,blue_tiger,0
3978,63.86,card,8,5,mobile,17.0,42,APAC,4,1,3563,pt,6,0,0.545,126,cat,Cancer,30,dark,r_3556,dark_cat,0
3979,4.15,google_pay,15,7,mobile,23.8,38,LATAM,3,0,3530,en,3,0,0.694,108,owl,Pisces,99,light,r_3728,light_owl,0
3980,44.43,card,14,3,mobile,12.9,35,EU,1,0,988,de,5,0,0.473,171,dog,Taurus,44,dark,r_2962,dark_dog,0
3981,142.88,card,2,5,mobile,36.1,48,EU,1,1,118,en,2,1,0.598,242,owl,Capricorn,26,purple,r_952,purple_owl,0
3982,131.05,card,12,1,tablet,9.7,72,EU,0,0,477,fr,4,0,0.062,162,dog,Virgo,18,purple,r_5899,purple_dog,0
3983,20.32,card,10,14,desktop,27.5,73,EU,1,0,1887,pt,5,1,0.397,145,dog,Taurus,48,green,r_2330,green_dog,0
3984,20.5,paypal,7,1,mobile,30.7,41,EU,2,0,2398,fr,5,1,0.243,294,tiger,Gemini,40,green,r_4476,green_tiger,0
3985,136.0,card,20,1,mobile,16.2,48,EU,1,0,3517,es,7,0,0.083,143,tiger,Leo,20,dark,r_1752,dark_tiger,0
3986,213.2,apple_pay,20,3,mobile,22.0,19,EU,3,0,1287,en,7,1,0.606,153,cat,Aquarius,69,dark,r_8033,dark_cat,0
3987,8.02,apple_pay,23,5,mobile,17.0,27,EU,3,0,281,de,9,0,0.217,297,rabbit,Aries,3,blue,r_2624,blue_rabbit,0
3988,47.84,card,5,5,mobile,17.8,57,EU,3,0,1332,pt,6,0,0.691,125,elephant,Virgo,1,dark,r_7888,dark_elephant,0
3989,32.93,card,9,2,desktop,11.1,37,LATAM,2,0,3447,en,3,0,0.216,291,cat,Capricorn,43,light,r_8388,light_cat,0
3990,163.64,paypal,16,5,desktop,8.5,52,NA,3,0,1236,de,7,1,0.033,290,owl,Leo,20,dark,r_2177,dark_owl,0
3991,6.98,paypal,19,5,mobile,43.5,30,EU,3,0,4699,fr,5,0,0.066,310,owl,Libra,66,purple,r_9808,purple_owl,0
3992,18.97,card,8,3,mobile,0.8,35,EU,2,0,2950,en,7,0,0.288,106,owl,Capricorn,34,blue,r_1552,blue_owl,0
3993,111.7,card,20,2,tablet,38.1,29,LATAM,1,0,2284,en,5,0,0.257,82,tiger,Taurus,42,blue,r_7044,blue_tiger,1
3994,4.21,card,13,3,desktop,28.5,79,APAC,5,0,4145,fr,6,0,0.051,12,rabbit,Aquarius,17,blue,r_1545,blue_rabbit,0
3995,54.27,card,19,7,tablet,60.2,39,EU,6,0,1455,fr,9,0,0.411,205,owl,Aquarius,50,dark,r_1743,dark_owl,0
3996,46.69,card,12,7,mobile,24.2,66,NA,4,0,4701,es,7,0,0.647,10,tiger,Libra,82,green,r_5341,green_tiger,0
3997,32.57,paypal,0,1,mobile,8.4,29,EU,1,0,12,en,9,1,0.411,241,rabbit,Sagittarius,38,purple,r_1103,purple_rabbit,0
3998,40.15,paypal,23,1,mobile,19.2,48,NA,3,0,2962,en,8,0,0.166,114,cat,Leo,20,light,r_1051,light_cat,0
3999,60.39,paypal,18,1,desktop,10.7,78,EU,4,0,1398,en,1,0,0.196,227,tiger,Virgo,80,dark,r_7543,dark_tiger,0
4000,14.08,card,8,2,mobile,15.9,53,APAC,7,0,2273,es,4,0,0.6,118,cat,Virgo,37,blue,r_4849,blue_cat,0
4001,67.89,paypal,16,2,tablet,21.5,64,EU,3,0,2280,fr,5,1,0.529,206,tiger,Cancer,92,blue,r_4513,blue_tiger,0
4002,130.96,card,14,3,mobile,12.1,19,ME,5,0,4160,en,3,0,0.097,79,cat,Capricorn,15,green,r_8420,green_cat,0
4003,114.22,card,19,3,mobile,26.9,48,EU,3,0,4130,es,5,0,0.093,13,owl,Aquarius,26,green,r_3597,green_owl,0
4004,13.37,paypal,4,2,mobile,12.9,43,EU,4,0,1154,fr,1,1,0.225,150,dog,Virgo,4,purple,r_5232,purple_dog,0
4005,12.93,paypal,3,1,mobile,26.8,58,NA,2,0,1860,de,2,1,0.453,232,cat,Taurus,40,purple,r_3456,purple_cat,0
4006,24.98,card,3,2,mobile,9.7,76,EU,2,0,48,en,7,1,0.031,252,cat,Virgo,33,blue,r_5104,blue_cat,0
4007,35.84,paypal,14,1,desktop,21.5,58,EU,1,0,4055,en,3,1,0.149,298,dog,Libra,37,green,r_596,green_dog,0
4008,42.0,apple_pay,4,5,mobile,8.5,63,EU,2,1,3102,en,3,0,0.122,263,rabbit,Pisces,68,green,r_551,green_rabbit,1
4009,91.08,card,16,2,desktop,40.4,18,EU,0,0,3351,de,3,0,0.073,18,tiger,Sagittarius,93,green,r_3512,green_tiger,0
4010,4.67,paypal,6,3,desktop,12.2,65,ME,3,0,631,es,5,1,0.251,153,owl,Taurus,43,dark,r_2486,dark_owl,0
4011,2.82,google_pay,5,2,desktop,18.2,47,EU,3,0,817,pt,9,0,0.327,67,rabbit,Aquarius,35,light,r_6602,light_rabbit,0
4012,39.79,paypal,14,3,mobile,28.9,39,EU,4,0,657,de,6,0,0.209,269,tiger,Leo,52,blue,r_7707,blue_tiger,0
4013,95.57,card,19,3,mobile,16.4,68,APAC,2,0,283,en,4,1,0.312,187,tiger,Leo,60,dark,r_4787,dark_tiger,0
4014,17.2,card,13,1,mobile,39.8,50,EU,2,0,2499,es,4,0,0.392,127,elephant,Aquarius,18,green,r_9911,green_elephant,1
4015,82.07,card,9,3,mobile,17.7,45,APAC,3,0,1063,en,6,0,0.4,283,cat,Scorpio,79,green,r_717,green_cat,0
